,home_Possession %,home_Total Shots,home_On Target,home_Off Target,home_Blocked,home_Passing %,home_Clear-Cut Chances,home_Corners,home_Offsides,home_Tackles %,home_Aerial Duels %,home_Saves,home_Fouls Committed,home_Fouls Won,home_Yellow Cards,home_Red Cards,away_Possession %,away_Total Shots,away_On Target,away_Off Target,away_Blocked,away_Passing %,away_Clear-Cut Chances,away_Corners,away_Offsides,away_Tackles %,away_Aerial Duels %,away_Saves,away_Fouls Committed,away_Fouls Won,away_Yellow Cards,away_Red Cards,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_Possession %_moving,home_Total Shots_moving,home_On Target_moving,home_Off Target_moving,home_Blocked_moving,home_Passing %_moving,home_Clear-Cut Chances_moving,home_Corners_moving,home_Offsides_moving,home_Tackles %_moving,home_Aerial Duels %_moving,home_Saves_moving,home_Fouls Committed_moving,home_Fouls Won_moving,home_Yellow Cards_moving,home_Red Cards_moving,home_goals_moving,home_goal_difference_moving,away_Possession %_moving,away_Total Shots_moving,away_On Target_moving,away_Off Target_moving,away_Blocked_moving,away_Passing %_moving,away_Clear-Cut Chances_moving,away_Corners_moving,away_Offsides_moving,away_Tackles %_moving,away_Aerial Duels %_moving,away_Saves_moving,away_Fouls Committed_moving,away_Fouls Won_moving,away_Yellow Cards_moving,away_Red Cards_moving,away_goals_moving,away_goal_difference_moving
141,42.88464646464647,10.303030303030303,3.5414141414141413,6.543434343434344,0.21818181818181817,72.38242424242425,0.0,4.151515151515151,2.6929292929292927,6.610909090909091,2.814545454545455,0.07272727272727274,9.115151515151515,10.745454545454546,1.4181818181818184,0.07272727272727274,55.08315789473684,10.143358395989976,4.875187969924812,4.874185463659148,0.39398496240601505,80.1593984962406,0.3042606516290727,5.227067669172933,2.8340852130325813,10.091428571428573,6.046015037593985,0.33283208020050126,9.818045112781956,10.91027568922306,1.618045112781955,0.061152882205513785,75,76,74,75,71,77,75,70,76,74,71,83,79,79,79,79,80,85,86,79,86,88,43.75999999999999,13.6,3.4,5.6,4.6,63.660000000000025,1.0,2.6,3.6,78.36,43.36,3.0,12.2,10.0,1.8,0.0,0.6,-1.0,63.82000000000003,13.6,4.0,5.6,4.0,84.74000000000002,1.2,6.0,3.0,75.34,50.47999999999998,2.2,14.0,9.2,2.2,0.2,1.0,0.0
142,56.03017543859651,10.47218045112782,4.595989974937344,5.730827067669173,0.14536340852130325,80.27233082706766,0.14536340852130325,5.3313283208020055,2.274185463659148,7.8667669172932335,4.800952380952381,0.11278195488721804,9.269674185463659,9.764912280701754,1.0531328320802005,0.08421052631578947,54.17509523809523,12.35666666666667,5.0790476190476195,6.562380952380953,0.7152380952380952,79.74347619047622,0.25857142857142856,6.82952380952381,2.452857142857143,7.7352380952380955,5.864380952380953,0.24238095238095242,10.071904761904761,11.366190476190477,1.6576190476190478,0.11428571428571428,75,70,74,79,72,77,69,74,74,75,78,85,81,81,83,82,84,82,82,84,88,85,50.239999999999995,11.4,4.6,3.8,3.0,79.96000000000001,1.0,4.4,1.8,78.12,56.80000000000001,2.6,11.8,13.2,1.8,0.0,1.4,0.4,52.86,9.6,3.0,3.6,3.0,75.98000000000005,1.8,5.0,1.8,83.9,53.879999999999995,3.2,9.0,11.4,2.4,0.0,1.4,0.8
143,55.70842105263157,12.197994987468672,6.195488721804512,5.791979949874687,0.21052631578947367,77.93809523809524,0.25263157894736843,6.633082706766918,2.331328320802005,9.650526315789474,6.711578947368422,0.21052631578947367,10.858646616541353,9.633082706766917,1.3343358395989975,0.061152882205513785,42.95062656641604,8.746365914786967,3.86015037593985,4.84812030075188,0.0380952380952381,68.73984962406014,0.0,4.477192982456141,1.5273182957393483,4.121253132832081,2.6566917293233088,0.5989974937343358,12.475187969924812,10.669172932330827,2.055639097744361,0.14536340852130325,85,77,73,82,74,76,80,82,71,77,81,65,74,63,74,70,75,77,74,70,73,72,60.92,18.8,6.0,8.0,4.8,81.19999999999997,1.4,7.4,3.2,82.7,43.940000000000005,2.4,9.4,9.6,1.8,0.0,2.2,0.4,42.22,8.0,3.0,3.8,1.2,70.03999999999998,0.6,3.6,1.4,81.86000000000001,40.83999999999999,5.6,13.0,10.6,3.0,0.2,0.6,-0.6
144,51.41894736842106,11.863157894736844,4.93984962406015,6.608020050125314,0.31528822055137845,76.44350877192984,0.061152882205513785,6.371428571428572,2.2431077694235593,5.679097744360902,4.2550877192982455,0.1644110275689223,11.846115288220552,8.531328320802006,1.5027568922305763,0.08972431077694235,56.62478468899522,9.92153110047847,4.28421052631579,5.486124401913876,0.15119617224880383,78.25224880382775,0.04688995215311005,5.241148325358852,2.3014354066985647,3.941531100478469,2.627464114832536,0.15598086124401916,10.911004784688995,9.266985645933016,1.5875598086124405,0.021052631578947368,79,75,79,66,70,74,70,79,75,74,67,75,75,75,74,74,76,62,74,80,71,77,42.71999999999997,11.8,3.8,3.8,4.2,70.35999999999999,1.4,6.2,1.4,77.4,43.220000000000006,3.0,9.6,13.0,1.2,0.0,0.8,-0.6,52.820000000000014,12.6,4.0,6.2,2.4,75.88000000000004,0.8,4.8,2.6,88.25999999999999,48.14000000000001,2.2,15.6,11.2,2.2,0.0,0.6,-0.4
145,58.55208020050125,11.725814536340852,6.024561403508772,5.627568922305765,0.07368421052631578,84.66280701754386,0.021052631578947368,7.214536340852131,1.82406015037594,1.5705263157894738,0.976842105263158,0.07368421052631578,9.264160401002506,10.979949874686717,1.181453634085213,0.09072681704260652,45.59242105263158,8.107368421052632,3.1800000000000006,4.624736842105263,0.3026315789473684,70.7342105263158,0.11421052631578947,3.905263157894737,2.022105263157895,8.807263157894736,5.6650526315789484,0.28263157894736846,12.274736842105265,8.35842105263158,1.833684210526316,0.11421052631578947,77,80,83,81,76,80,70,78,84,84,79,82,73,78,75,73,74,73,70,77,77,75,55.56000000000002,16.0,6.2,5.0,4.8,83.49999999999997,2.0,6.8,2.0,78.04,56.46,1.8,11.8,9.2,2.0,0.0,2.2,1.8,51.80000000000003,9.4,3.2,3.4,2.8,76.74,0.2,4.2,2.6,84.74000000000001,57.959999999999994,3.8,15.0,8.8,3.0,0.0,1.0,0.0
146,54.19578947368421,11.678696741854637,5.290225563909775,6.075689223057644,0.31278195488721805,83.81127819548873,0.11177944862155388,5.5924812030075195,2.494235588972431,4.3657142857142865,3.8472180451127826,0.2260651629072682,10.061654135338346,10.798997493734337,1.261654135338346,0.08671679197994989,56.62478468899522,9.92153110047847,4.28421052631579,5.486124401913876,0.15119617224880383,78.25224880382775,0.04688995215311005,5.241148325358852,2.3014354066985647,3.941531100478469,2.627464114832536,0.15598086124401916,10.911004784688995,9.266985645933016,1.5875598086124405,0.021052631578947368,83,79,76,79,79,80,85,86,75,88,86,75,75,75,78,74,76,75,80,74,77,71,66.02000000000001,16.8,6.4,6.4,4.0,86.57999999999997,1.0,7.2,2.2,71.64000000000001,51.02,1.6,11.2,10.2,1.2,0.0,2.8,2.2,50.88000000000002,11.2,3.4,5.8,2.0,76.30000000000004,0.6,3.8,2.8,87.16,50.38000000000001,2.6,13.8,9.8,1.8,0.0,0.8,0.0
147,46.43408521303258,9.722305764411027,4.07218045112782,5.4977443609022565,0.1523809523809524,74.52781954887217,0.0,5.1192982456140355,1.8461152882205514,3.648170426065163,2.7320300751879705,0.18546365914786966,11.690225563909776,12.203007518796992,1.906766917293233,0.10776942355889725,54.937684210526314,13.901052631578947,6.753684210526316,6.473684210526317,0.6736842105263159,80.708,0.38315789473684214,5.770526315789474,2.3684210526315788,13.181684210526317,8.70084210526316,0.34105263157894744,10.454736842105264,10.227368421052631,1.728421052631579,0.010526315789473684,65,74,63,74,74,74,70,75,77,65,65,82,74,82,81,78,78,79,78,82,75,81,51.78000000000003,12.2,2.8,5.0,4.4,73.36,0.8,7.0,2.0,72.14000000000001,52.5,2.2,12.4,13.4,2.4,0.0,0.8,-0.8,54.01999999999998,13.8,4.0,6.4,3.4,80.86000000000003,1.0,4.0,2.2,76.13999999999999,42.860000000000014,4.4,12.2,11.2,1.4,0.2,1.2,0.4
148,50.63330000000002,11.2135,4.9485,5.954000000000001,0.311,76.50290000000001,0.10550000000000001,5.9375,2.226,6.382300000000001,4.34385,0.21100000000000002,10.5875,10.126000000000001,1.4855,0.0655,40.92949494949495,9.575757575757576,3.802020202020202,5.719191919191919,0.05454545454545454,68.32060606060607,0.0,3.787878787878788,2.5898989898989897,1.6527272727272728,0.7036363636363637,0.018181818181818184,10.27878787878788,9.436363636363637,1.8545454545454547,0.018181818181818184,72,72,65,72,69,68,68,70,68,69,71,75,76,74,76,71,77,70,75,76,79,74,44.61999999999999,11.6,4.6,3.8,3.2,67.42000000000002,1.0,4.6,2.2,74.82000000000001,50.96,2.6,9.8,10.8,1.0,0.0,1.0,-0.2,46.37999999999999,11.2,4.6,3.8,2.8,69.61999999999999,0.8,4.4,2.0,69.8,42.82,2.8,14.2,11.0,3.2,0.2,2.0,-0.4
149,55.457523809523806,15.426666666666668,6.744761904761905,7.678095238095239,1.003809523809524,79.15961904761906,0.17714285714285713,7.032380952380953,2.525714285714286,11.383809523809525,7.286095238095238,0.39809523809523817,10.430476190476192,12.17904761904762,1.201904761904762,0.02857142857142857,47.95473684210526,9.715789473684211,4.12781954887218,5.116290726817042,0.47167919799498753,77.41087719298247,0.08671679197994989,4.485714285714286,2.025062656641604,9.926917293233082,6.488771929824562,0.18395989974937343,11.068671679197996,8.704260651629074,1.5899749373433585,0.20100250626566415,85,81,74,83,79,84,82,82,84,88,85,79,75,75,79,66,74,70,79,75,74,67,56.260000000000005,15.8,6.2,5.8,3.8,80.68000000000002,1.6,7.2,2.2,77.29999999999998,60.40000000000001,3.4,8.8,13.6,1.6,0.2,1.2,0.4,45.92,9.4,2.4,4.4,2.6,76.26000000000003,0.2,3.2,0.6,76.75999999999999,36.019999999999996,4.2,12.0,11.0,1.8,0.2,0.8,-1.2
150,55.1624060150376,11.53934837092732,5.176942355889724,6.159899749373434,0.2025062656641604,81.00020050125313,0.1393483709273183,7.824561403508773,2.4466165413533836,5.97609022556391,3.8947368421052637,0.2721804511278196,9.35137844611529,11.75438596491228,1.2786967418546367,0.0380952380952381,56.73749373433584,12.447619047619048,5.686215538847119,6.3157894736842115,0.4456140350877193,82.4065664160401,0.1669172932330827,6.901754385964913,1.4521303258145364,7.731127819548873,4.26140350877193,0.2771929824561403,11.470175438596492,9.45563909774436,2.231077694235589,0.11428571428571428,70,79,73,79,82,71,80,78,78,76,80,82,82,79,80,80,81,79,83,87,84,81,58.31999999999999,16.2,5.0,6.6,4.6,82.76000000000002,2.0,5.0,1.2,81.56,51.65999999999999,1.6,10.6,11.4,1.0,0.0,1.4,1.0,60.519999999999996,15.2,4.6,6.6,4.0,81.12,1.2,5.8,2.6,76.32000000000002,43.6,2.2,12.2,7.8,1.8,0.0,1.4,0.0
151,56.03017543859651,10.47218045112782,4.595989974937344,5.730827067669173,0.14536340852130325,80.27233082706766,0.14536340852130325,5.3313283208020055,2.274185463659148,7.8667669172932335,4.800952380952381,0.11278195488721804,9.269674185463659,9.764912280701754,1.0531328320802005,0.08421052631578947,41.61769423558897,8.273182957393484,3.272681704260652,4.947869674185464,0.05263157894736842,70.49067669172932,0.0,4.823057644110276,2.0907268170426065,3.7129323308270683,2.2316290726817045,0.2325814536340852,10.83558897243108,9.616040100250627,1.9498746867167922,0.08671679197994989,75,75,74,79,72,75,69,74,77,75,78,76,71,73,74,75,70,75,75,77,74,77,49.13999999999999,11.4,4.0,4.2,3.2,81.36,1.0,4.0,1.4,75.9,55.34000000000001,2.4,10.0,13.6,1.2,0.0,1.2,-0.6,36.959999999999994,8.8,3.2,3.4,2.2,67.60000000000004,1.4,5.8,1.8,64.4,56.38000000000002,5.6,10.8,9.6,1.6,0.2,0.6,-1.2
152,46.26070175438597,11.884711779448622,4.819047619047619,6.476190476190477,0.5894736842105263,73.74947368421054,0.29473684210526313,5.4751879699248125,2.389974937343358,10.496842105263159,6.934736842105263,0.29473684210526313,10.92280701754386,9.819548872180452,1.6521303258145363,0.061152882205513785,48.926,9.16,3.58,4.96,0.62,71.38,0.0,3.8000000000000003,2.24,9.542000000000002,5.598000000000001,0.4800000000000001,10.82,9.62,1.26,0.24,78,69,73,79,71,74,77,73,77,67,76,74,71,67,75,73,72,68,73,68,72,73,41.34000000000004,13.4,4.4,5.4,3.6,73.46000000000001,0.6,4.4,1.6,61.320000000000014,57.31999999999999,2.2,8.4,14.4,1.8,0.2,1.0,-0.4,40.959999999999994,7.8,2.4,3.2,2.2,72.55999999999997,1.0,4.4,0.8,73.9,42.8,2.4,12.2,7.8,3.6,0.4,0.4,-1.2
153,37.21600000000001,9.379999999999999,4.12,5.0,0.26,69.562,0.12000000000000002,5.380000000000001,1.9600000000000002,9.14,4.3660000000000005,0.38000000000000006,10.88,9.780000000000001,1.8000000000000003,0.0,55.10210526315789,11.37092731829574,5.8345864661654145,5.483709273182958,0.05263157894736842,80.75238095238096,0.06315789473684211,6.479699248120301,1.9042606516290728,2.4126315789473685,1.6778947368421055,0.05263157894736842,10.750375939849624,9.479699248120301,1.5478696741854638,0.08671679197994989,75,74,73,72,74,72,73,71,75,71,71,85,77,80,82,74,76,80,74,82,77,71,45.980000000000004,12.4,3.2,5.0,4.2,70.19999999999997,1.2,6.4,3.2,79.48,56.039999999999985,1.8,13.0,12.6,1.0,0.0,1.4,0.2,56.860000000000014,11.6,3.6,5.2,2.8,79.07999999999996,1.0,4.0,2.4,82.72,47.7,3.4,11.4,10.6,2.0,0.0,1.4,0.0
154,46.231278195488734,8.907769423558896,3.9604010025062655,4.585964912280702,0.36140350877192984,74.81373433583961,0.021052631578947368,4.766917293233083,2.6265664160401,5.166766917293234,3.174235588972431,0.23007518796992482,12.496741854636593,9.4937343358396,1.9172932330827068,0.0380952380952381,32.764,8.72,3.88,4.4,0.44000000000000006,69.83800000000001,0.18000000000000005,5.32,1.54,8.0,4.744000000000001,0.32,11.720000000000002,8.82,2.1,0.0,78,71,73,79,74,67,76,74,73,80,73,75,70,73,72,74,74,73,71,72,73,72,50.500000000000014,10.8,3.6,4.6,2.6,76.57999999999997,0.4,6.2,1.6,81.74,52.69999999999999,2.8,12.0,10.2,1.4,0.2,0.8,-0.8,40.3,11.6,3.4,5.4,2.8,65.07999999999997,0.8,5.4,2.2,80.38000000000002,52.279999999999994,3.0,13.8,12.0,2.4,0.2,1.8,0.8
155,45.794,10.540000000000001,4.42,5.4399999999999995,0.6799999999999999,72.91,0.0,4.3999999999999995,2.6599999999999997,16.508000000000003,14.682,0.7200000000000002,10.58,9.68,1.1400000000000001,0.06,53.035338345864666,9.871679197994988,4.136340852130326,5.211027568922305,0.524310776942356,80.2579448621554,0.27167919799498746,6.298245614035088,2.07218045112782,13.190075187969924,7.4789473684210535,0.6601503759398497,10.548370927318297,12.017543859649123,1.543358395989975,0.009523809523809525,74,71,67,75,69,72,68,73,77,72,73,70,74,79,80,79,71,78,82,76,78,80,44.51999999999997,13.8,6.2,6.0,1.6,72.38000000000002,1.4,5.4,4.0,70.16,51.14,3.0,13.2,12.0,1.6,0.0,1.2,-0.4,49.32000000000001,9.4,3.2,3.0,3.2,76.80000000000004,0.2,4.2,1.6,82.61999999999999,41.379999999999995,2.4,11.6,10.6,1.8,0.2,0.6,-0.6
156,56.46073684210526,15.55421052631579,7.214736842105264,7.894736842105264,0.44473684210526315,75.902,0.33263157894736844,6.732105263157894,2.723684210526316,9.271736842105264,7.338368421052633,0.16421052631578947,9.718947368421052,9.109473684210528,1.0636842105263158,0.042105263157894736,49.366699999999994,9.649,4.2915,5.081,0.2765,76.18610000000005,0.10700000000000001,5.105,2.0715000000000003,6.327699999999999,3.9061500000000002,0.25150000000000006,10.97,9.844000000000001,1.7195000000000003,0.08199999999999999,82,74,78,81,78,82,79,78,81,80,79,65,73,71,71,69,69,68,70,67,63,69,53.660000000000004,15.0,5.6,6.0,3.4,80.1,1.0,4.2,1.0,75.97999999999999,46.160000000000004,1.6,11.0,14.2,1.4,0.2,2.0,1.0,35.64,10.0,3.2,4.4,2.4,68.1,1.8,4.8,2.0,70.76000000000002,41.12000000000001,3.6,8.8,8.2,1.2,0.0,1.4,-1.2
157,59.835689223057656,14.361904761904762,6.3162907268170425,7.2631578947368425,0.7824561403508772,81.79769423558898,0.23909774436090225,7.60701754385965,1.6656641604010027,8.595939849624061,5.245614035087719,0.10877192982456141,10.880701754385965,8.6796992481203,1.7814536340852132,0.02857142857142857,42.95062656641604,8.746365914786967,3.86015037593985,4.84812030075188,0.0380952380952381,68.73984962406014,0.0,4.477192982456141,1.5273182957393483,4.121253132832081,2.6566917293233088,0.5989974937343358,12.475187969924812,10.669172932330827,2.055639097744361,0.14536340852130325,79,82,79,80,80,86,81,83,87,84,81,65,74,63,74,70,77,74,75,77,70,65,68.46000000000001,22.2,8.6,7.2,6.4,87.71999999999998,1.6,11.0,2.4,68.44,63.94000000000001,1.2,9.4,5.8,1.6,0.0,2.2,1.6,41.36,6.6,2.8,2.6,1.2,70.51999999999997,0.8,3.2,2.0,80.4,46.199999999999996,5.4,11.6,10.6,2.8,0.2,0.6,-0.8
158,51.41894736842106,11.863157894736844,4.93984962406015,6.608020050125314,0.31528822055137845,76.44350877192984,0.061152882205513785,6.371428571428572,2.2431077694235593,5.679097744360902,4.2550877192982455,0.1644110275689223,11.846115288220552,8.531328320802006,1.5027568922305763,0.08972431077694235,49.366699999999994,9.649,4.2915,5.081,0.2765,76.18610000000005,0.10700000000000001,5.105,2.0715000000000003,6.327699999999999,3.9061500000000002,0.25150000000000006,10.97,9.844000000000001,1.7195000000000003,0.08199999999999999,61,75,75,79,66,78,70,67,75,74,73,72,72,65,72,69,68,70,68,68,71,69,46.53999999999997,12.8,3.4,5.0,4.4,73.66,1.6,7.2,1.4,81.26,40.28000000000001,2.2,9.2,12.0,0.8,0.0,0.8,-0.4,41.739999999999995,12.0,3.2,5.8,3.0,73.22,0.8,5.6,1.2,71.9,47.86,3.2,10.2,10.6,1.4,0.0,0.4,-1.6
159,42.88464646464647,10.303030303030303,3.5414141414141413,6.543434343434344,0.21818181818181817,72.38242424242425,0.0,4.151515151515151,2.6929292929292927,6.610909090909091,2.814545454545455,0.07272727272727274,9.115151515151515,10.745454545454546,1.4181818181818184,0.07272727272727274,55.457543859649135,9.046616541353384,3.541854636591479,5.396992481203007,0.10776942355889725,82.17879699248121,0.10776942355889725,4.904260651629073,1.6756892230576441,4.68812030075188,2.703809523809524,0.13533834586466165,10.710275689223058,9.691228070175438,1.3704260651629072,0.021052631578947368,75,76,74,76,71,77,70,75,76,71,74,75,75,74,79,72,75,74,74,77,75,78,43.43999999999999,14.2,3.4,6.6,4.2,65.58000000000003,0.8,2.2,3.0,75.96000000000001,43.6,4.0,12.2,10.6,2.0,0.0,0.6,-1.2,50.22,8.8,3.4,3.8,1.6,79.42,1.2,4.2,3.8,70.58000000000001,39.59999999999999,3.8,9.0,12.2,0.4,0.0,1.0,0.0
160,56.56277511961723,11.32248803827751,5.136842105263158,5.989952153110048,0.19569377990430623,80.0999043062201,0.05119617224880383,5.691866028708135,2.1148325358851676,4.652488038277512,2.1371291866028708,0.0784688995215311,10.780382775119618,9.658851674641149,1.3047846889952153,0.08421052631578947,55.351177944862165,9.760401002506265,5.098245614035088,4.367418546365915,0.29473684210526313,80.75122807017543,0.08421052631578947,5.001002506265665,2.1533834586466165,6.282105263157895,3.907368421052632,0.29473684210526313,9.342355889724312,10.205513784461154,1.4401002506265668,0.2200501253132832,75,78,75,74,74,76,75,74,74,80,77,80,80,83,81,78,71,70,78,84,80,84,62.42,18.4,4.8,7.0,6.6,81.39999999999995,0.8,8.6,1.0,74.74,54.77999999999999,1.8,11.0,9.8,1.0,0.2,0.6,0.0,46.46,11.0,4.4,3.4,3.2,74.79999999999995,1.6,3.4,2.4,72.56,63.7,3.6,9.2,10.2,2.4,0.0,1.8,0.8
161,55.70842105263157,12.197994987468672,6.195488721804512,5.791979949874687,0.21052631578947367,77.93809523809524,0.25263157894736843,6.633082706766918,2.331328320802005,9.650526315789474,6.711578947368422,0.21052631578947367,10.858646616541353,9.633082706766917,1.3343358395989975,0.061152882205513785,54.17509523809523,12.35666666666667,5.0790476190476195,6.562380952380953,0.7152380952380952,79.74347619047622,0.25857142857142856,6.82952380952381,2.452857142857143,7.7352380952380955,5.864380952380953,0.24238095238095242,10.071904761904761,11.366190476190477,1.6576190476190478,0.11428571428571428,85,77,80,82,74,70,64,74,82,77,71,86,81,81,83,79,84,82,82,84,88,85,62.480000000000004,21.2,6.8,7.8,6.6,82.61999999999998,1.2,6.8,2.8,84.16,45.620000000000005,2.6,10.0,9.2,1.4,0.0,2.6,0.8,55.18000000000001,12.4,4.6,4.8,3.0,78.18000000000004,2.0,5.0,2.4,85.58,53.44,3.0,9.4,10.0,1.8,0.0,2.4,1.8
162,56.46073684210526,15.55421052631579,7.214736842105264,7.894736842105264,0.44473684210526315,75.902,0.33263157894736844,6.732105263157894,2.723684210526316,9.271736842105264,7.338368421052633,0.16421052631578947,9.718947368421052,9.109473684210528,1.0636842105263158,0.042105263157894736,55.457543859649135,9.046616541353384,3.541854636591479,5.396992481203007,0.10776942355889725,82.17879699248121,0.10776942355889725,4.904260651629073,1.6756892230576441,4.68812030075188,2.703809523809524,0.13533834586466165,10.710275689223058,9.691228070175438,1.3704260651629072,0.021052631578947368,82,74,82,81,70,79,78,78,79,80,81,75,66,74,79,72,75,74,74,77,75,81,57.080000000000005,17.2,6.6,7.0,3.6,81.48,0.8,4.6,1.4,73.59999999999998,47.52,1.4,10.8,12.6,1.4,0.0,2.2,1.2,50.459999999999994,12.0,3.4,5.8,2.8,77.97999999999999,0.8,4.2,3.0,72.72000000000001,39.459999999999994,4.2,8.2,13.6,0.4,0.2,1.0,-0.2
163,55.70842105263157,12.197994987468672,6.195488721804512,5.791979949874687,0.21052631578947367,77.93809523809524,0.25263157894736843,6.633082706766918,2.331328320802005,9.650526315789474,6.711578947368422,0.21052631578947367,10.858646616541353,9.633082706766917,1.3343358395989975,0.061152882205513785,55.08315789473684,10.143358395989976,4.875187969924812,4.874185463659148,0.39398496240601505,80.1593984962406,0.3042606516290727,5.227067669172933,2.8340852130325813,10.091428571428573,6.046015037593985,0.33283208020050126,9.818045112781956,10.91027568922306,1.618045112781955,0.061152882205513785,85,76,80,82,73,76,64,74,82,77,71,83,79,79,79,79,80,85,86,78,88,88,58.56,21.4,7.6,7.2,6.6,81.85999999999999,1.0,6.8,2.8,84.0,44.980000000000004,3.0,11.2,9.4,1.6,0.0,2.8,1.0,62.08000000000002,13.0,5.0,4.4,3.6,81.96000000000001,1.6,5.2,2.8,74.08000000000001,51.639999999999986,2.8,13.8,9.0,2.4,0.2,1.4,0.6
164,46.231278195488734,8.907769423558896,3.9604010025062655,4.585964912280702,0.36140350877192984,74.81373433583961,0.021052631578947368,4.766917293233083,2.6265664160401,5.166766917293234,3.174235588972431,0.23007518796992482,12.496741854636593,9.4937343358396,1.9172932330827068,0.0380952380952381,42.95062656641604,8.746365914786967,3.86015037593985,4.84812030075188,0.0380952380952381,68.73984962406014,0.0,4.477192982456141,1.5273182957393483,4.121253132832081,2.6566917293233088,0.5989974937343358,12.475187969924812,10.669172932330827,2.055639097744361,0.14536340852130325,78,71,79,73,74,75,76,74,73,75,80,65,74,63,74,70,74,70,75,77,65,73,55.82000000000001,11.2,3.6,5.0,2.6,79.23999999999998,0.6,6.4,1.6,79.3,50.37999999999998,2.0,11.6,11.0,1.6,0.2,0.8,-0.6,39.38,6.0,3.0,2.0,1.0,72.69999999999996,0.6,3.2,2.4,76.04,47.89999999999999,6.6,10.8,10.2,3.2,0.2,1.0,-0.8
165,45.794,10.540000000000001,4.42,5.4399999999999995,0.6799999999999999,72.91,0.0,4.3999999999999995,2.6599999999999997,16.508000000000003,14.682,0.7200000000000002,10.58,9.68,1.1400000000000001,0.06,49.366699999999994,9.649,4.2915,5.081,0.2765,76.18610000000005,0.10700000000000001,5.105,2.0715000000000003,6.327699999999999,3.9061500000000002,0.25150000000000006,10.97,9.844000000000001,1.7195000000000003,0.08199999999999999,74,73,67,75,67,72,68,68,71,71,77,65,73,71,71,68,69,78,68,63,71,72,47.17999999999997,15.2,6.4,6.8,2.0,73.84,1.4,4.8,4.2,76.16,53.17999999999999,1.8,14.4,13.2,1.8,0.0,1.4,-0.2,37.040000000000006,10.4,2.8,4.8,2.8,70.3,1.0,5.0,1.6,70.50000000000001,41.22000000000001,4.2,9.0,9.4,1.4,0.0,1.2,-1.0
166,59.835689223057656,14.361904761904762,6.3162907268170425,7.2631578947368425,0.7824561403508772,81.79769423558898,0.23909774436090225,7.60701754385965,1.6656641604010027,8.595939849624061,5.245614035087719,0.10877192982456141,10.880701754385965,8.6796992481203,1.7814536340852132,0.02857142857142857,49.366699999999994,9.649,4.2915,5.081,0.2765,76.18610000000005,0.10700000000000001,5.105,2.0715000000000003,6.327699999999999,3.9061500000000002,0.25150000000000006,10.97,9.844000000000001,1.7195000000000003,0.08199999999999999,82,82,79,80,78,79,81,83,87,84,78,72,72,65,72,69,68,68,70,68,71,69,65.7,20.0,7.8,6.4,5.8,87.17999999999999,2.0,11.2,2.2,63.31999999999999,62.1,1.6,11.0,6.2,2.0,0.0,2.2,1.2,43.47999999999998,12.0,3.4,5.8,2.8,72.66,0.8,5.6,1.2,71.30000000000001,48.9,3.0,11.2,11.0,2.2,0.0,1.0,-1.2
167,42.88464646464647,10.303030303030303,3.5414141414141413,6.543434343434344,0.21818181818181817,72.38242424242425,0.0,4.151515151515151,2.6929292929292927,6.610909090909091,2.814545454545455,0.07272727272727274,9.115151515151515,10.745454545454546,1.4181818181818184,0.07272727272727274,32.764,8.72,3.88,4.4,0.44000000000000006,69.83800000000001,0.18000000000000005,5.32,1.54,8.0,4.744000000000001,0.32,11.720000000000002,8.82,2.1,0.0,75,76,74,76,71,73,75,70,76,74,71,75,70,73,72,74,71,75,72,73,72,73,41.25999999999999,16.2,4.4,6.6,5.2,64.62000000000003,1.6,2.8,2.8,76.26,45.56,4.6,14.4,9.4,2.4,0.0,0.6,-1.0,37.84,10.4,2.8,5.0,2.6,66.37999999999997,0.6,5.0,2.8,81.18000000000002,54.58,3.0,13.4,11.2,1.8,0.2,1.4,0.6
168,46.73810526315789,9.376842105263158,3.72,5.393684210526317,0.26315789473684215,71.42105263157896,0.14105263157894737,4.726315789473684,1.9305263157894736,8.434315789473684,6.081263157894738,0.1831578947368421,11.993684210526318,8.802105263157895,1.8084210526315792,0.14105263157894737,46.49017543859649,9.328320802005013,4.276190476190476,4.904761904761905,0.14736842105263157,75.58736842105264,0.07368421052631578,4.690225563909775,2.454636591478697,2.6242105263157898,1.7336842105263157,0.07368421052631578,11.480701754385965,10.383458646616543,1.555889724310777,0.08671679197994989,82,73,78,72,73,74,73,77,77,78,75,78,69,73,79,71,74,73,73,74,77,76,52.179999999999986,15.2,3.4,7.2,4.6,77.46000000000002,0.6,4.8,1.8,66.52,55.78000000000001,2.6,10.4,11.8,2.0,0.0,1.6,0.2,35.50000000000001,5.6,1.4,2.4,1.8,67.26,1.0,2.8,2.4,63.06000000000002,53.260000000000005,5.2,11.4,10.4,2.4,0.2,0.6,-0.8
