,home_team,home_Possession %,home_Total Shots,home_On Target,home_Off Target,home_Blocked,home_Passing %,home_Clear-Cut Chances,home_Corners,home_Offsides,home_Tackles %,home_Aerial Duels %,home_Saves,home_Fouls Committed,home_Fouls Won,home_Yellow Cards,home_Red Cards,away_team,away_Possession %,away_Total Shots,away_On Target,away_Off Target,away_Blocked,away_Passing %,away_Clear-Cut Chances,away_Corners,away_Offsides,away_Tackles %,away_Aerial Duels %,away_Saves,away_Fouls Committed,away_Fouls Won,away_Yellow Cards,away_Red Cards,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,home_Possession %_moving,home_Total Shots_moving,home_On Target_moving,home_Off Target_moving,home_Blocked_moving,home_Passing %_moving,home_Clear-Cut Chances_moving,home_Corners_moving,home_Offsides_moving,home_Tackles %_moving,home_Aerial Duels %_moving,home_Saves_moving,home_Fouls Committed_moving,home_Fouls Won_moving,home_Yellow Cards_moving,home_Red Cards_moving,home_goals_moving,home_goal_difference_moving,away_Possession %_moving,away_Total Shots_moving,away_On Target_moving,away_Off Target_moving,away_Blocked_moving,away_Passing %_moving,away_Clear-Cut Chances_moving,away_Corners_moving,away_Offsides_moving,away_Tackles %_moving,away_Aerial Duels %_moving,away_Saves_moving,away_Fouls Committed_moving,away_Fouls Won_moving,away_Yellow Cards_moving,away_Red Cards_moving,away_goals_moving,away_goal_difference_moving
10,6,51.67454545454546,11.545454545454547,4.290909090909091,4.872727272727273,2.381818181818182,72.55454545454546,1.1818181818181819,6.527272727272728,3.054545454545455,83.01818181818183,55.61818181818182,2.8909090909090907,17.10909090909091,14.654545454545456,2.3090909090909095,0.18181818181818185,12,49.79636363636364,14.236363636363636,5.036363636363637,5.963636363636365,3.2363636363636363,71.4309090909091,1.0363636363636364,4.745454545454546,2.290909090909091,81.80727272727273,49.81090909090909,3.2363636363636363,18.636363636363637,18.509090909090908,2.0,0.07272727272727274,80,77,58,77,72,62,76,72,76,77,73,78,73,78,77,69,77,78,63,72,63,80,56.120000000000005,12.4,4.2,5.2,3.0,75.2,2.0,8.2,4.2,87.58,55.1,3.6,16.6,15.0,1.6,0.2,1.2,-0.2,47.39999999999999,13.0,4.6,5.0,3.4,70.34000000000002,0.6,4.8,2.4,86.94000000000001,52.18000000000002,3.0,19.0,18.2,2.4,0.0,1.4,-0.2
11,17,52.6909090909091,15.490909090909092,5.0,6.636363636363637,3.854545454545455,76.14727272727274,1.2545454545454546,5.127272727272727,2.163636363636364,76.27454545454545,51.82000000000001,4.0,14.945454545454545,14.018181818181818,1.6,0.07272727272727274,21,54.67848484848485,13.592424242424244,4.368181818181818,6.174242424242424,3.0500000000000003,75.82878787878786,1.2454545454545456,5.203030303030303,2.8712121212121215,80.77606060606061,54.45424242424243,3.3348484848484854,16.580303030303032,15.175757575757578,1.7212121212121212,0.10606060606060608,81,83,80,75,75,73,74,70,78,78,82,75,74,74,67,72,74,79,69,58,76,71,45.38000000000001,14.2,5.8,4.8,3.6,74.98000000000002,1.4,4.0,2.4,76.08000000000001,52.04,3.8,14.4,12.0,1.4,0.2,1.4,0.8,56.11999999999998,13.0,4.4,5.8,2.8,75.18000000000004,1.0,5.6,2.8,85.64000000000001,58.379999999999995,3.0,15.8,14.2,2.0,0.2,1.2,0.0
12,18,45.650909090909096,12.13939393939394,3.745454545454546,6.060606060606061,2.3333333333333335,70.88181818181818,1.612121212121212,5.284848484848485,1.9272727272727275,76.36727272727273,46.27393939393941,2.921212121212122,15.290909090909091,15.830303030303032,1.581818181818182,0.2363636363636364,8,46.78909090909091,13.600000000000001,4.7272727272727275,5.236363636363637,3.6363636363636362,71.20727272727274,1.1818181818181819,4.290909090909091,2.763636363636364,75.46,49.52363636363637,3.818181818181818,13.836363636363636,15.41818181818182,1.0727272727272728,0.03636363636363637,74,71,68,68,70,74,78,71,77,77,76,78,71,76,77,73,76,75,74,75,74,73,40.02,9.8,1.6,6.4,1.8,71.08000000000004,0.8,4.6,2.4,78.22,45.18000000000002,2.8,16.8,17.6,1.4,0.2,0.0,-1.6,51.08,14.8,5.0,6.0,3.8,73.76,0.8,4.2,3.0,72.94000000000001,52.44,4.0,14.6,14.6,1.4,0.0,1.0,-1.2
13,2,42.82727272727273,13.987878787878788,5.745454545454546,5.327272727272728,2.915151515151515,65.76666666666668,1.496969696969697,4.981818181818182,2.0,76.1587878787879,50.2709090909091,2.8484848484848486,17.618181818181817,15.61818181818182,1.9636363636363638,0.03636363636363637,18,44.67863636363637,12.307575757575759,4.481818181818182,4.992424242424243,2.833333333333334,69.47727272727272,1.6984848484848485,5.13939393939394,1.7090909090909094,77.24409090909091,46.39575757575758,3.1848484848484855,14.663636363636364,15.821212121212124,1.8272727272727274,0.1954545454545455,74,76,77,68,74,73,59,77,79,75,73,76,58,72,74,79,74,77,71,76,77,77,50.219999999999985,17.6,7.0,6.4,4.2,71.86000000000001,2.4,6.6,2.2,76.96000000000001,53.14000000000001,2.6,16.2,17.8,2.6,0.0,2.4,1.6,44.459999999999994,12.4,5.4,4.6,2.4,74.76,1.6,6.0,2.2,75.04,47.39999999999999,3.0,12.4,11.6,1.4,0.2,1.4,0.4
14,22,71.14633333333335,17.813333333333336,7.276666666666667,7.163333333333334,3.3733333333333335,88.003,1.1666666666666667,5.8966666666666665,2.4466666666666668,78.28166666666667,52.26166666666668,2.2399999999999998,11.273333333333333,13.813333333333334,0.8766666666666666,0.16000000000000003,0,56.08266666666667,11.34,4.34,4.466666666666667,2.533333333333333,82.18733333333336,1.9333333333333336,4.666666666666666,1.8066666666666669,79.496,50.03533333333334,4.0200000000000005,11.413333333333334,13.48,1.7866666666666668,0.020000000000000004,90,84,87,81,78,79,70,79,69,86,84,82,61,63,76,78,60,81,76,77,78,81,69.04,19.0,8.6,7.2,3.2,86.39999999999999,1.6,7.4,4.8,75.37999999999998,55.60000000000001,2.0,8.4,15.2,0.8,0.2,3.0,2.6,56.52000000000002,12.6,3.2,5.2,4.2,81.47999999999999,1.4,6.4,1.2,74.8,50.50000000000001,4.4,12.2,13.4,1.4,0.0,1.0,0.2
15,4,53.95454545454545,17.563636363636366,6.272727272727273,7.50909090909091,3.781818181818182,75.47454545454545,2.1454545454545455,5.654545454545455,3.2181818181818183,74.58545454545455,50.807272727272725,1.2545454545454546,14.745454545454546,10.672727272727272,1.3272727272727274,0.0,11,54.870909090909095,12.927272727272728,5.109090909090909,5.436363636363637,2.381818181818182,78.6218181818182,2.3090909090909095,5.090909090909092,2.454545454545455,78.28545454545454,54.041818181818186,3.0000000000000004,13.745454545454546,14.036363636363637,1.3272727272727274,0.0,80,81,80,86,77,69,81,81,82,86,78,81,76,85,76,75,78,83,78,77,80,79,56.05999999999997,17.0,6.6,7.2,3.2,76.96000000000001,1.6,5.0,4.0,75.01999999999998,49.899999999999984,1.6,13.4,10.4,0.6,0.0,1.8,0.4,55.739999999999995,11.8,5.6,4.6,1.6,75.39999999999998,3.4,5.0,3.6,79.72,50.86,2.8,13.2,16.8,0.8,0.0,2.4,0.8
16,6,51.67454545454546,11.545454545454547,4.290909090909091,4.872727272727273,2.381818181818182,72.55454545454546,1.1818181818181819,6.527272727272728,3.054545454545455,83.01818181818183,55.61818181818182,2.8909090909090907,17.10909090909091,14.654545454545456,2.3090909090909095,0.18181818181818185,17,51.43636363636364,12.054545454545455,4.181818181818182,5.0,2.872727272727273,76.42545454545456,0.6545454545454545,4.963636363636364,2.6545454545454548,72.08000000000001,53.95272727272727,3.7272727272727275,16.145454545454548,14.345454545454546,1.7636363636363637,0.018181818181818184,80,72,58,77,72,76,62,77,76,72,73,81,76,80,75,75,74,73,70,78,78,82,54.64000000000001,11.8,4.0,4.0,3.8,76.2,1.4,7.2,4.2,85.24,53.2,4.4,16.6,15.8,1.8,0.0,1.2,0.0,47.96000000000001,11.4,6.6,2.6,2.2,78.94000000000001,1.4,4.6,5.4,70.06000000000002,51.099999999999994,2.6,15.4,14.2,1.2,0.0,2.2,1.4
17,8,49.31999999999999,14.581818181818182,4.7272727272727275,5.672727272727274,4.181818181818182,73.62909090909092,1.1818181818181819,5.163636363636363,2.327272727272727,78.42181818181817,47.82181818181819,2.4545454545454546,13.618181818181817,15.036363636363637,1.2909090909090908,0.14545454545454548,20,43.52212121212122,9.925757575757576,3.1439393939393945,4.412121212121212,2.36969696969697,67.20257575757576,0.7318181818181819,2.9484848484848483,1.8484848484848486,75.17121212121212,48.87378787878788,4.8954545454545455,18.022727272727273,12.483333333333334,2.4863636363636368,0.2515151515151515,78,74,76,77,71,75,57,74,74,75,73,76,72,76,79,73,72,76,79,72,74,73,47.82000000000001,13.4,4.8,4.8,3.8,74.17999999999999,1.6,4.6,2.2,72.3,49.58,2.2,15.2,16.6,1.8,0.2,1.4,0.4,43.74000000000002,11.2,3.6,4.4,3.2,71.08,1.0,2.8,1.8,74.0,47.699999999999996,5.8,17.4,11.2,2.4,0.0,0.8,-1.6
18,21,52.43212121212122,13.460606060606061,4.654545454545454,5.606060606060606,3.2,74.46969696969697,1.4363636363636365,4.175757575757576,3.0303030303030303,74.43151515151516,51.726060606060614,3.521212121212122,16.957575757575757,16.793939393939397,1.4303030303030302,0.15151515151515152,16,40.238181818181815,10.6,3.4000000000000004,4.472727272727273,2.727272727272727,71.30181818181818,0.9636363636363637,4.454545454545454,1.9090909090909092,75.8909090909091,45.95090909090909,3.781818181818182,11.854545454545455,11.127272727272729,1.4181818181818182,0.03636363636363637,75,74,74,77,69,72,79,74,76,72,58,79,74,75,71,75,75,77,75,73,72,78,46.88000000000003,13.0,6.2,4.8,2.0,73.26,1.4,3.0,3.2,62.61999999999998,52.919999999999995,3.0,15.4,19.4,1.8,0.0,1.8,-0.2,36.18,8.4,4.2,2.2,2.0,67.75999999999999,1.6,2.4,2.6,71.23999999999998,44.88000000000001,3.0,8.6,10.8,0.8,0.0,1.6,-0.4
19,1,38.778181818181814,8.145454545454546,2.9272727272727272,3.4,1.8181818181818183,68.77636363636364,0.890909090909091,3.2727272727272734,2.672727272727273,73.73636363636362,47.39818181818182,3.1090909090909093,16.145454545454548,14.72727272727273,2.0181818181818185,0.1090909090909091,22,70.50533333333334,15.453333333333335,6.006666666666667,5.8533333333333335,3.5933333333333337,87.082,1.6666666666666667,5.286666666666666,1.9866666666666668,76.87666666666668,51.69666666666667,2.06,14.193333333333333,15.953333333333337,1.4066666666666665,0.04000000000000001,76,76,76,75,74,71,59,71,74,78,71,90,78,84,81,70,86,83,86,84,81,87,45.83999999999999,9.0,3.0,3.2,2.8,70.46000000000001,0.6,3.6,3.2,72.52,52.2,2.8,16.2,13.6,2.2,0.0,0.4,-1.6,69.33999999999997,16.4,6.4,6.4,3.6,84.14000000000003,2.4,5.6,2.6,76.14,54.18000000000001,2.2,14.0,15.8,1.0,0.0,2.0,0.8
20,18,45.650909090909096,12.13939393939394,3.745454545454546,6.060606060606061,2.3333333333333335,70.88181818181818,1.612121212121212,5.284848484848485,1.9272727272727275,76.36727272727273,46.27393939393941,2.921212121212122,15.290909090909091,15.830303030303032,1.581818181818182,0.2363636363636364,4,54.827272727272735,15.70909090909091,5.454545454545455,6.581818181818182,3.672727272727273,74.00727272727272,1.4909090909090912,5.709090909090909,3.3272727272727276,74.89636363636365,48.94727272727273,2.0181818181818185,13.981818181818182,12.690909090909091,1.490909090909091,0.0,76,74,74,74,79,71,78,77,76,77,72,80,81,82,77,76,69,81,82,86,81,78,45.260000000000005,10.6,2.2,6.6,1.8,72.78000000000004,1.0,5.0,1.6,75.5,40.42000000000002,4.0,13.6,16.8,1.8,0.2,0.2,-1.6,63.82000000000003,14.4,4.0,6.4,4.0,73.96000000000001,0.6,6.2,2.4,76.85999999999999,52.719999999999985,2.0,13.8,14.6,1.6,0.0,0.2,-1.0
21,11,54.756363636363645,17.072727272727274,6.527272727272728,7.290909090909092,3.254545454545455,79.96909090909094,2.1454545454545455,5.636363636363637,2.181818181818182,79.79636363636365,54.221818181818186,3.2727272727272734,12.709090909090909,14.145454545454546,1.490909090909091,0.0,21,54.67848484848485,13.592424242424244,4.368181818181818,6.174242424242424,3.0500000000000003,75.82878787878786,1.2454545454545456,5.203030303030303,2.8712121212121215,80.77606060606061,54.45424242424243,3.3348484848484854,16.580303030303032,15.175757575757578,1.7212121212121212,0.10606060606060608,81,76,85,75,83,78,78,83,77,81,79,75,77,74,77,69,79,75,74,76,71,58,51.2,17.6,7.2,7.2,3.2,78.38,2.4,6.4,2.2,84.38000000000002,55.34000000000001,3.6,10.8,12.6,1.6,0.0,2.2,1.4,50.63999999999997,10.8,4.0,4.6,2.2,74.88000000000004,1.2,4.0,3.0,81.66000000000003,57.79999999999999,2.8,16.2,12.4,2.6,0.2,1.0,0.2
22,17,52.6909090909091,15.490909090909092,5.0,6.636363636363637,3.854545454545455,76.14727272727274,1.2545454545454546,5.127272727272727,2.163636363636364,76.27454545454545,51.82000000000001,4.0,14.945454545454545,14.018181818181818,1.6,0.07272727272727274,19,51.347272727272724,13.872727272727273,5.581818181818182,5.145454545454546,3.145454545454546,70.46363636363637,1.3454545454545455,6.054545454545455,3.2,79.50545454545455,51.2,2.709090909090909,17.8,14.345454545454546,2.4000000000000004,0.018181818181818184,81,76,80,75,75,73,79,70,78,78,82,84,75,73,81,77,82,78,83,77,74,80,52.9,16.2,6.0,5.0,5.2,77.38000000000002,1.4,4.8,1.6,71.24000000000001,51.38000000000001,3.8,13.0,12.4,1.4,0.2,1.4,0.6,51.32000000000001,12.8,6.0,4.2,2.6,68.58,1.6,6.4,2.8,79.94000000000001,47.80000000000002,3.2,18.8,13.0,2.6,0.0,1.4,0.4
23,20,46.64303030303031,10.793939393939395,3.8484848484848486,5.1030303030303035,1.8424242424242427,68.51939393939394,0.7454545454545456,3.6121212121212123,2.2121212121212124,78.03030303030303,46.74969696969697,4.036363636363636,17.81818181818182,13.933333333333334,2.309090909090909,0.18787878787878787,2,43.35909090909091,11.951515151515153,4.981818181818182,4.8090909090909095,2.1606060606060606,66.61666666666667,0.987878787878788,3.4272727272727277,2.0,80.03515151515153,50.18363636363637,3.643939393939394,17.972727272727273,15.222727272727274,1.8545454545454545,0.14545454545454548,76,72,76,79,73,60,76,74,67,74,76,74,76,77,68,74,73,59,77,79,75,73,50.82000000000001,11.4,3.4,6.0,2.0,70.48000000000002,0.6,5.2,2.4,78.75999999999998,42.63999999999999,4.4,17.6,13.4,1.8,0.0,0.8,-0.2,40.120000000000005,10.8,4.4,3.8,2.6,68.47999999999999,0.8,3.2,1.4,77.44000000000003,54.04,4.6,20.2,16.6,2.4,0.4,1.0,-1.4
24,4,53.95454545454545,17.563636363636366,6.272727272727273,7.50909090909091,3.781818181818182,75.47454545454545,2.1454545454545455,5.654545454545455,3.2181818181818183,74.58545454545455,50.807272727272725,1.2545454545454546,14.745454545454546,10.672727272727272,1.3272727272727274,0.0,20,43.52212121212122,9.925757575757576,3.1439393939393945,4.412121212121212,2.36969696969697,67.20257575757576,0.7318181818181819,2.9484848484848483,1.8484848484848486,75.17121212121212,48.87378787878788,4.8954545454545455,18.022727272727273,12.483333333333334,2.4863636363636368,0.2515151515151515,80,77,80,86,81,82,81,81,82,81,78,79,72,74,79,73,75,72,74,76,74,76,57.61999999999997,16.8,6.6,6.4,3.8,79.46000000000001,1.6,5.0,4.0,72.1,53.23999999999999,2.0,12.0,10.4,1.0,0.0,2.0,0.8,47.100000000000016,11.2,4.0,4.0,3.2,71.14,1.0,3.6,0.8,76.17999999999999,49.18,5.4,20.0,14.2,2.8,0.0,0.8,0.0
25,8,49.31999999999999,14.581818181818182,4.7272727272727275,5.672727272727274,4.181818181818182,73.62909090909092,1.1818181818181819,5.163636363636363,2.327272727272727,78.42181818181817,47.82181818181819,2.4545454545454546,13.618181818181817,15.036363636363637,1.2909090909090908,0.14545454545454548,16,40.238181818181815,10.6,3.4000000000000004,4.472727272727273,2.727272727272727,71.30181818181818,0.9636363636363637,4.454545454545454,1.9090909090909092,75.8909090909091,45.95090909090909,3.781818181818182,11.854545454545455,11.127272727272729,1.4181818181818182,0.03636363636363637,78,74,76,69,71,76,70,74,75,74,73,79,75,73,71,75,75,77,75,70,78,72,46.480000000000004,13.4,4.8,5.0,3.6,72.97999999999999,1.6,5.0,2.4,69.28,50.279999999999994,2.8,16.0,19.2,1.4,0.0,1.4,0.8,33.08,7.0,3.2,2.4,1.4,67.91999999999999,1.2,2.8,2.2,72.25999999999999,45.16000000000001,2.6,9.2,9.2,1.0,0.2,1.2,-0.8
26,19,53.016363636363636,16.490909090909092,6.236363636363636,6.4,3.854545454545455,70.92727272727274,1.290909090909091,5.945454545454545,3.254545454545455,80.88545454545456,51.74545454545455,2.6545454545454543,18.29090909090909,14.018181818181818,2.2363636363636363,0.07272727272727274,5,53.28181818181819,11.4,4.0181818181818185,4.381818181818182,3.0000000000000004,71.91272727272727,1.1454545454545455,4.254545454545455,3.0363636363636366,79.79272727272728,49.97272727272728,3.490909090909091,17.18181818181818,16.563636363636363,2.690909090909091,0.07272727272727274,84,75,73,79,58,62,78,83,79,74,80,66,68,65,68,69,68,60,68,65,65,68,55.6,16.2,5.8,5.6,4.8,70.47999999999999,1.8,4.4,3.0,81.48000000000002,49.64,2.0,17.4,13.4,2.0,0.0,2.0,1.0,49.000000000000014,11.2,4.8,4.2,2.2,64.26000000000002,1.0,4.8,4.4,79.18000000000002,42.019999999999996,3.2,15.4,13.6,2.2,0.0,1.2,-0.8
27,21,52.43212121212122,13.460606060606061,4.654545454545454,5.606060606060606,3.2,74.46969696969697,1.4363636363636365,4.175757575757576,3.0303030303030303,74.43151515151516,51.726060606060614,3.521212121212122,16.957575757575757,16.793939393939397,1.4303030303030302,0.15151515151515152,18,44.67863636363637,12.307575757575759,4.481818181818182,4.992424242424243,2.833333333333334,69.47727272727272,1.6984848484848485,5.13939393939394,1.7090909090909094,77.24409090909091,46.39575757575758,3.1848484848484855,14.663636363636364,15.821212121212124,1.8272727272727274,0.1954545454545455,75,75,74,77,69,72,79,74,76,71,58,76,74,68,72,79,74,78,76,77,72,58,48.46000000000003,12.6,5.0,5.2,2.4,76.08,1.0,3.2,2.8,71.19999999999999,50.11999999999999,2.4,13.2,16.6,2.0,0.0,1.2,-0.6,45.8,13.6,5.4,5.8,2.4,73.56000000000002,1.8,6.2,1.8,70.38000000000001,43.53999999999999,3.8,13.4,12.0,1.6,0.2,1.8,-0.4
28,12,49.730909090909094,15.49090909090909,5.418181818181818,6.400000000000001,3.672727272727273,73.16000000000001,1.4181818181818182,5.072727272727273,2.618181818181818,82.04727272727271,50.88000000000001,3.4,16.454545454545453,18.672727272727272,2.0,0.018181818181818184,1,36.667272727272724,7.218181818181819,2.4363636363636365,3.2363636363636363,1.5454545454545456,68.10545454545455,0.8363636363636364,3.0000000000000004,2.781818181818182,77.58181818181818,49.056363636363635,3.7090909090909094,15.763636363636365,15.000000000000002,2.0727272727272728,0.16363636363636366,78,78,78,74,78,69,63,60,80,72,63,69,76,71,76,74,75,75,72,76,77,71,44.86000000000001,13.8,6.6,4.2,3.0,68.82000000000001,1.8,3.8,1.8,77.15999999999997,48.96,5.2,15.6,18.4,1.8,0.0,2.0,-0.2,43.959999999999994,8.8,3.2,4.4,1.2,69.6,1.0,2.8,2.6,79.60000000000001,49.53999999999999,4.2,19.4,14.2,2.8,0.4,1.6,-0.2
29,2,42.82727272727273,13.987878787878788,5.745454545454546,5.327272727272728,2.915151515151515,65.76666666666668,1.496969696969697,4.981818181818182,2.0,76.1587878787879,50.2709090909091,2.8484848484848486,17.618181818181817,15.61818181818182,1.9636363636363638,0.03636363636363637,11,54.870909090909095,12.927272727272728,5.109090909090909,5.436363636363637,2.381818181818182,78.6218181818182,2.3090909090909095,5.090909090909092,2.454545454545455,78.28545454545454,54.041818181818186,3.0000000000000004,13.745454545454546,14.036363636363637,1.3272727272727274,0.0,74,76,76,77,74,73,59,77,79,75,73,81,80,85,76,83,78,83,79,77,80,79,47.31999999999999,17.0,7.2,6.0,3.8,69.92000000000002,3.2,6.0,3.2,71.46000000000001,55.42,3.0,15.4,15.4,2.0,0.0,3.2,2.0,52.14,10.4,4.6,4.0,1.8,76.35999999999999,2.6,6.0,3.6,80.58,46.040000000000006,3.2,13.4,13.8,0.6,0.0,1.6,-0.2
30,22,71.14633333333335,17.813333333333336,7.276666666666667,7.163333333333334,3.3733333333333335,88.003,1.1666666666666667,5.8966666666666665,2.4466666666666668,78.28166666666667,52.26166666666668,2.2399999999999998,11.273333333333333,13.813333333333334,0.8766666666666666,0.16000000000000003,17,51.43636363636364,12.054545454545455,4.181818181818182,5.0,2.872727272727273,76.42545454545456,0.6545454545454545,4.963636363636364,2.6545454545454548,72.08000000000001,53.95272727272727,3.7272727272727275,16.145454545454548,14.345454545454546,1.7636363636363637,0.018181818181818184,90,78,84,85,79,86,69,87,84,81,87,81,72,75,80,76,73,79,77,70,82,78,65.64000000000001,15.6,6.4,6.8,2.4,84.27999999999999,1.4,8.2,3.6,76.57999999999998,49.180000000000014,1.8,9.8,14.8,1.2,0.2,1.6,1.0,49.040000000000006,11.8,6.8,3.0,2.0,78.9,1.6,3.8,3.8,69.32000000000001,48.97999999999999,2.6,16.4,13.0,1.0,0.0,2.8,2.0
31,6,51.67454545454546,11.545454545454547,4.290909090909091,4.872727272727273,2.381818181818182,72.55454545454546,1.1818181818181819,6.527272727272728,3.054545454545455,83.01818181818183,55.61818181818182,2.8909090909090907,17.10909090909091,14.654545454545456,2.3090909090909095,0.18181818181818185,0,56.08266666666667,11.34,4.34,4.466666666666667,2.533333333333333,82.18733333333336,1.9333333333333336,4.666666666666666,1.8066666666666669,79.496,50.03533333333334,4.0200000000000005,11.413333333333334,13.48,1.7866666666666668,0.020000000000000004,80,72,63,77,72,58,76,77,76,63,73,82,61,81,76,76,78,60,63,76,79,81,50.74,14.0,4.0,6.0,4.0,74.4,1.6,7.6,4.2,85.74000000000001,53.67999999999999,4.8,16.4,17.0,1.2,0.0,1.2,-0.2,53.74000000000001,12.2,3.2,5.2,3.8,79.6,1.0,5.8,1.8,74.3,53.56000000000002,4.6,12.2,13.0,1.2,0.0,1.0,0.0
32,17,52.6909090909091,15.490909090909092,5.0,6.636363636363637,3.854545454545455,76.14727272727274,1.2545454545454546,5.127272727272727,2.163636363636364,76.27454545454545,51.82000000000001,4.0,14.945454545454545,14.018181818181818,1.6,0.07272727272727274,4,54.827272727272735,15.70909090909091,5.454545454545455,6.581818181818182,3.672727272727273,74.00727272727272,1.4909090909090912,5.709090909090909,3.3272727272727276,74.89636363636365,48.94727272727273,2.0181818181818185,13.981818181818182,12.690909090909091,1.490909090909091,0.0,81,72,80,75,76,79,73,75,70,82,70,80,80,82,86,77,73,81,76,81,78,82,56.64000000000001,17.2,6.6,5.2,5.4,79.50000000000001,1.2,5.0,2.2,71.88000000000001,47.3,4.2,13.6,12.6,1.6,0.0,1.6,0.2,66.60000000000002,15.4,5.4,5.4,4.6,81.74000000000001,1.4,6.4,3.6,78.75999999999999,51.35999999999999,1.6,12.4,14.8,1.4,0.0,0.8,-0.4
33,16,43.35272727272728,12.4,3.781818181818182,5.890909090909091,2.727272727272727,71.98909090909092,1.4,5.0,2.181818181818182,76.19090909090909,46.94909090909091,3.4000000000000004,12.781818181818183,13.690909090909091,1.581818181818182,0.14545454545454548,19,51.347272727272724,13.872727272727273,5.581818181818182,5.145454545454546,3.145454545454546,70.46363636363637,1.3454545454545455,6.054545454545455,3.2,79.50545454545455,51.2,2.709090909090909,17.8,14.345454545454546,2.4000000000000004,0.018181818181818184,79,75,75,71,77,75,75,70,75,72,78,84,75,73,71,77,79,62,83,79,74,80,50.36,10.4,3.6,4.6,2.2,77.02000000000002,1.6,5.4,3.4,79.6,46.21999999999999,1.8,13.6,14.2,1.8,0.0,1.0,0.4,48.28,13.8,6.0,4.8,3.0,69.22,1.4,5.6,3.2,80.92000000000002,50.56000000000002,4.0,18.6,13.2,3.0,0.0,1.4,0.0
34,5,51.481818181818184,13.145454545454546,5.163636363636364,4.981818181818182,3.0000000000000004,72.33272727272728,1.8545454545454547,4.472727272727273,3.1454545454545455,76.68909090909091,49.37272727272728,3.6,17.454545454545457,18.254545454545454,2.581818181818182,0.018181818181818184,12,49.79636363636364,14.236363636363636,5.036363636363637,5.963636363636365,3.2363636363636363,71.4309090909091,1.0363636363636364,4.745454545454546,2.290909090909091,81.80727272727273,49.81090909090909,3.2363636363636363,18.636363636363637,18.509090909090908,2.0,0.07272727272727274,66,68,65,69,69,68,68,60,66,68,68,78,73,78,78,69,74,77,63,60,80,78,46.699999999999974,13.2,6.2,4.0,3.0,69.03999999999999,2.8,3.8,2.8,79.55999999999997,44.50000000000001,2.4,17.2,16.2,2.8,0.0,2.6,1.2,50.15999999999998,13.0,4.4,4.6,4.0,70.96000000000002,1.2,5.6,2.0,89.28000000000002,47.14000000000002,2.8,18.6,17.8,2.2,0.0,1.2,-0.4
35,18,45.650909090909096,12.13939393939394,3.745454545454546,6.060606060606061,2.3333333333333335,70.88181818181818,1.612121212121212,5.284848484848485,1.9272727272727275,76.36727272727273,46.27393939393941,2.921212121212122,15.290909090909091,15.830303030303032,1.581818181818182,0.2363636363636364,22,70.50533333333334,15.453333333333335,6.006666666666667,5.8533333333333335,3.5933333333333337,87.082,1.6666666666666667,5.286666666666666,1.9866666666666668,76.87666666666668,51.69666666666667,2.06,14.193333333333333,15.953333333333337,1.4066666666666665,0.04000000000000001,76,74,68,74,72,79,72,71,76,77,58,90,70,84,85,84,78,79,86,84,87,87,45.94000000000001,9.8,2.2,5.6,2.0,72.46000000000004,0.8,4.8,1.2,77.46000000000001,40.380000000000024,5.0,14.8,16.2,1.2,0.2,0.2,-2.0,70.63999999999997,14.4,6.2,5.4,2.8,84.30000000000004,2.0,5.2,2.4,71.38,51.74000000000001,1.8,14.4,14.8,1.4,0.0,2.2,1.8
36,2,42.82727272727273,13.987878787878788,5.745454545454546,5.327272727272728,2.915151515151515,65.76666666666668,1.496969696969697,4.981818181818182,2.0,76.1587878787879,50.2709090909091,2.8484848484848486,17.618181818181817,15.61818181818182,1.9636363636363638,0.03636363636363637,21,54.67848484848485,13.592424242424244,4.368181818181818,6.174242424242424,3.0500000000000003,75.82878787878786,1.2454545454545456,5.203030303030303,2.8712121212121215,80.77606060606061,54.45424242424243,3.3348484848484854,16.580303030303032,15.175757575757578,1.7212121212121212,0.10606060606060608,74,76,76,77,74,59,71,73,79,75,76,75,75,74,77,69,67,79,72,76,71,58,49.559999999999995,18.8,8.4,6.6,3.8,70.54,3.0,7.0,3.0,72.94,52.48,2.4,16.2,16.6,2.2,0.0,3.4,2.0,46.57999999999998,10.8,4.2,4.2,2.4,73.92000000000004,1.4,4.0,2.6,79.60000000000002,55.87999999999998,3.0,17.8,11.2,2.8,0.0,1.2,0.4
